,Date (LT),Raw Conc.,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,2019-10-19 19:00:00,49.0,82.0,81.0,94.0,135.0,2.0,0.0,29.87,0.0,1.0
1,2019-10-19 20:00:00,54.0,81.0,79.0,94.0,90.0,3.0,0.0,29.87,0.0,1.0
2,2019-10-19 21:00:00,56.0,79.0,75.0,89.0,112.5,5.0,0.0,29.87,0.0,1.0
3,2019-10-19 22:00:00,69.0,77.0,75.0,94.0,67.5,3.0,0.0,29.87,0.0,1.0
4,2019-10-19 23:00:00,75.0,77.0,75.0,94.0,22.5,3.0,0.0,29.87,0.0,1.0
5,2019-10-20 00:00:00,90.0,77.0,75.0,94.0,0.0,0.0,0.0,29.9,0.0,2.0
6,2019-10-20 01:00:00,99.0,77.0,75.0,94.0,0.0,0.0,0.0,29.93,0.0,2.0
7,2019-10-20 02:00:00,78.0,81.0,77.0,89.0,45.0,6.0,0.0,29.93,0.0,2.0
8,2019-10-20 03:00:00,85.0,84.0,79.0,84.0,45.0,8.0,0.0,29.96,0.0,1.0
9,2019-10-20 04:00:00,67.0,88.0,77.0,70.0,360.0,7.0,0.0,29.93,0.0,1.0
10,2019-10-20 05:00:00,60.0,90.0,77.0,66.0,22.5,6.0,0.0,29.93,0.0,1.0
11,2019-10-20 06:00:00,62.0,90.0,79.0,70.0,90.0,5.0,0.0,29.9,0.0,1.0
12,2019-10-20 07:00:00,70.0,91.0,79.0,66.0,67.5,6.0,0.0,29.87,0.0,1.0
13,2019-10-20 08:00:00,64.0,91.0,79.0,66.0,90.0,6.0,0.0,29.84,0.0,1.0
14,2019-10-20 09:00:00,65.0,93.0,77.0,59.0,67.5,3.0,0.0,29.81,0.0,1.0
15,2019-10-20 10:00:00,57.0,91.0,77.0,63.0,90.0,6.0,0.0,29.81,0.0,1.0
16,2019-10-20 11:00:00,55.0,90.0,73.0,59.0,45.0,5.0,0.0,29.81,0.0,1.0
17,2019-10-20 12:00:00,50.0,86.0,75.0,70.0,45.0,3.0,0.0,29.81,0.0,1.0
18,2019-10-20 13:00:00,60.0,86.0,75.0,70.0,22.5,3.0,0.0,29.81,0.0,1.0
19,2019-10-20 14:00:00,60.0,82.0,77.0,84.0,0.0,5.0,0.0,29.84,0.0,1.0
20,2019-10-20 15:00:00,57.0,82.0,77.0,84.0,90.0,5.0,0.0,29.87,0.0,1.0
21,2019-10-20 16:00:00,54.0,81.0,77.0,89.0,112.5,3.0,0.0,29.87,0.0,1.0
22,2019-10-20 17:00:00,52.0,81.0,77.0,89.0,90.0,3.0,0.0,29.87,0.0,1.0
23,2019-10-20 18:00:00,70.0,81.0,77.0,89.0,0.0,0.0,0.0,29.84,0.0,1.0
24,2019-10-20 19:00:00,88.0,81.0,77.0,89.0,112.5,5.0,0.0,29.84,0.0,1.0
25,2019-10-20 20:00:00,151.0,79.0,75.0,89.0,112.5,5.0,0.0,29.84,0.0,1.0
26,2019-10-20 21:00:00,137.0,79.0,75.0,89.0,90.0,5.0,0.0,29.84,0.0,1.0
27,2019-10-20 22:00:00,130.0,79.0,75.0,89.0,112.5,5.0,0.0,29.81,0.0,1.0
28,2019-10-20 23:00:00,157.0,77.0,75.0,94.0,90.0,6.0,0.0,29.84,0.0,1.0
29,2019-10-21 00:00:00,111.0,77.0,75.0,94.0,135.0,6.0,0.0,29.84,0.0,2.0
30,2019-10-21 01:00:00,120.0,77.0,75.0,94.0,135.0,6.0,0.0,29.87,0.0,2.0
31,2019-10-21 02:00:00,112.0,79.0,77.0,94.0,90.0,6.0,0.0,29.9,0.0,2.0
32,2019-10-21 03:00:00,121.0,81.0,77.0,89.0,67.5,6.0,0.0,29.9,0.0,2.0
33,2019-10-21 04:00:00,112.0,84.0,77.0,79.0,45.0,5.0,0.0,29.9,0.0,1.0
34,2019-10-21 05:00:00,108.0,86.0,77.0,74.0,90.0,6.0,0.0,29.87,0.0,1.0
35,2019-10-21 06:00:00,91.0,88.0,79.0,75.0,90.0,3.0,0.0,29.84,0.0,1.0
36,2019-10-21 07:00:00,92.0,90.0,79.0,70.0,90.0,7.0,0.0,29.81,0.0,1.0
37,2019-10-21 08:00:00,102.0,90.0,79.0,70.0,90.0,7.0,0.0,29.78,0.0,1.0
38,2019-10-21 09:00:00,98.0,90.0,81.0,75.0,135.0,6.0,0.0,29.75,0.0,1.0
39,2019-10-21 10:00:00,92.0,90.0,81.0,75.0,157.5,8.0,0.0,29.75,0.0,1.0
40,2019-10-21 11:00:00,90.0,88.0,79.0,75.0,135.0,3.0,0.0,29.75,0.0,1.0
41,2019-10-21 12:00:00,97.0,86.0,79.0,79.0,112.5,3.0,0.0,29.75,0.0,1.0
42,2019-10-21 13:00:00,105.0,84.0,79.0,84.0,135.0,3.0,0.0,29.78,0.0,1.0
43,2019-10-21 14:00:00,75.0,84.0,79.0,84.0,0.0,0.0,0.0,29.81,0.0,1.0
44,2019-10-21 15:00:00,83.0,82.0,79.0,89.0,135.0,5.0,0.0,29.81,0.0,1.0
45,2019-10-21 16:00:00,91.0,81.0,79.0,94.0,112.5,5.0,0.0,29.81,0.0,1.0
46,2019-10-21 17:00:00,88.0,79.0,77.0,94.0,0.0,0.0,0.0,29.81,0.0,1.0
47,2019-10-21 18:00:00,93.0,79.0,77.0,94.0,0.0,0.0,0.0,29.78,0.0,2.0
48,2019-10-21 19:00:00,98.0,79.0,77.0,94.0,0.0,0.0,0.0,29.78,0.0,2.0
49,2019-10-21 20:00:00,102.0,79.0,77.0,94.0,0.0,0.0,0.0,29.75,0.0,2.0
50,2019-10-21 21:00:00,94.0,79.0,77.0,94.0,112.5,5.0,0.0,29.75,0.0,2.0
51,2019-10-21 22:00:00,83.0,77.0,75.0,94.0,0.0,0.0,0.0,29.75,0.0,2.0
52,2019-10-21 23:00:00,68.0,77.0,75.0,94.0,90.0,6.0,0.0,29.75,0.0,2.0
53,2019-10-22 00:00:00,67.0,77.0,75.0,94.0,0.0,0.0,0.0,29.78,0.0,2.0
54,2019-10-22 01:00:00,69.0,79.0,77.0,94.0,0.0,0.0,0.0,29.81,0.0,2.0
55,2019-10-22 02:00:00,86.0,79.0,77.0,94.0,0.0,0.0,0.0,29.84,0.0,2.0
56,2019-10-22 10:00:00,78.0,90.0,75.0,62.0,112.5,5.0,0.0,29.72,0.0,1.0
57,2019-10-22 11:00:00,85.0,88.0,75.0,66.0,112.5,6.0,0.0,29.72,0.0,1.0
58,2019-10-22 12:00:00,84.0,86.0,75.0,70.0,0.0,0.0,0.0,29.72,0.0,1.0
59,2019-10-22 13:00:00,64.0,82.0,75.0,79.0,90.0,3.0,0.0,29.75,0.0,1.0
60,2019-10-22 14:00:00,59.0,82.0,75.0,79.0,0.0,0.0,0.0,29.75,0.0,1.0
61,2019-10-22 15:00:00,54.0,82.0,75.0,79.0,0.0,0.0,0.0,29.78,0.0,1.0
62,2019-10-22 16:00:00,72.0,81.0,77.0,89.0,0.0,0.0,0.0,29.78,0.0,1.0
63,2019-10-22 17:00:00,60.0,81.0,77.0,89.0,0.0,0.0,0.0,29.78,0.0,1.0
64,2019-10-22 18:00:00,61.0,79.0,75.0,89.0,0.0,0.0,0.0,29.78,0.0,1.0
65,2019-10-22 19:00:00,77.0,79.0,75.0,89.0,0.0,0.0,0.0,29.75,0.0,1.0
66,2019-10-22 20:00:00,94.0,79.0,75.0,89.0,0.0,0.0,0.0,29.75,0.0,1.0
67,2019-10-22 21:00:00,121.0,79.0,75.0,89.0,0.0,0.0,0.0,29.75,0.0,1.0
68,2019-10-22 22:00:00,131.0,79.0,75.0,89.0,0.0,0.0,0.0,29.75,0.0,1.0
69,2019-10-22 23:00:00,142.0,79.0,75.0,89.0,0.0,0.0,0.0,29.75,0.0,1.0
70,2019-10-23 00:00:00,155.0,77.0,75.0,94.0,0.0,0.0,0.0,29.75,0.0,2.0
71,2019-10-23 01:00:00,180.0,77.0,75.0,94.0,45.0,3.0,0.0,29.78,0.0,2.0
72,2019-10-23 02:00:00,172.0,81.0,77.0,89.0,90.0,3.0,0.0,29.81,0.0,2.0
73,2019-10-23 03:00:00,104.0,84.0,75.0,74.0,67.5,6.0,0.0,29.81,0.0,1.0
74,2019-10-23 04:00:00,100.0,86.0,77.0,74.0,360.0,5.0,0.0,29.81,0.0,1.0
75,2019-10-23 05:00:00,90.0,88.0,77.0,70.0,337.5,3.0,0.0,29.81,0.0,1.0
76,2019-10-23 06:00:00,84.0,90.0,77.0,66.0,67.5,3.0,0.0,29.78,0.0,1.0
77,2019-10-23 07:00:00,88.0,88.0,77.0,70.0,90.0,6.0,0.0,29.75,0.0,1.0
78,2019-10-23 08:00:00,90.0,86.0,77.0,74.0,90.0,8.0,0.0,29.72,0.0,1.0
79,2019-10-23 09:00:00,78.0,84.0,79.0,84.0,90.0,8.0,0.0,29.69,0.0,1.0
80,2019-10-23 10:00:00,73.0,82.0,79.0,89.0,135.0,5.0,0.0,29.72,0.0,3.0
81,2019-10-23 11:00:00,66.0,79.0,77.0,94.0,202.5,5.0,0.0,29.72,0.0,6.0
82,2019-10-23 12:00:00,78.0,79.0,77.0,94.0,0.0,0.0,0.0,29.78,0.0,2.0
83,2019-10-23 13:00:00,66.0,77.0,75.0,94.0,22.5,5.0,0.0,29.78,0.0,3.0
84,2019-10-23 14:00:00,100.0,75.0,73.0,94.0,45.0,6.0,0.0,29.81,0.0,3.0
85,2019-10-23 15:00:00,134.0,73.0,72.0,94.0,90.0,3.0,0.0,29.84,0.0,3.0
86,2019-10-23 16:00:00,151.0,73.0,72.0,94.0,67.5,5.0,0.0,29.84,0.0,3.0
87,2019-10-23 17:00:00,110.0,73.0,72.0,94.0,90.0,3.0,0.0,29.81,0.0,3.0
88,2019-10-23 18:00:00,68.0,73.0,72.0,94.0,45.0,3.0,0.0,29.81,0.0,3.0
89,2019-10-23 19:00:00,96.0,73.0,72.0,94.0,90.0,5.0,0.0,29.81,0.0,3.0
90,2019-10-23 20:00:00,111.0,73.0,72.0,94.0,0.0,0.0,0.0,29.81,0.0,3.0
91,2019-10-23 21:00:00,112.0,73.0,72.0,94.0,0.0,0.0,0.0,29.78,0.0,3.0
92,2019-10-23 22:00:00,69.0,73.0,72.0,94.0,45.0,3.0,0.0,29.78,0.0,3.0
93,2019-10-23 23:00:00,31.0,73.0,72.0,94.0,67.5,6.0,0.0,29.78,0.0,3.0
94,2019-10-24 00:00:00,33.0,73.0,72.0,94.0,45.0,5.0,0.0,29.81,0.0,3.0
95,2019-10-24 01:00:00,39.0,73.0,72.0,94.0,45.0,6.0,0.0,29.84,0.0,3.0
96,2019-10-24 02:00:00,43.0,73.0,72.0,94.0,45.0,5.0,0.0,29.84,0.0,3.0
97,2019-10-24 03:00:00,54.0,73.0,72.0,94.0,67.5,9.0,0.0,29.9,0.0,3.0
98,2019-10-24 04:00:00,61.0,73.0,72.0,94.0,22.5,6.0,0.0,29.9,0.0,3.0
99,2019-10-24 05:00:00,55.0,73.0,72.0,94.0,45.0,7.0,0.0,29.9,0.0,3.0
100,2019-10-24 06:00:00,46.0,73.0,72.0,94.0,45.0,6.0,0.0,29.87,0.0,3.0
101,2019-10-24 07:00:00,44.0,73.0,72.0,94.0,45.0,7.0,0.0,29.81,0.0,3.0
102,2019-10-24 08:00:00,28.0,73.0,72.0,94.0,67.5,9.0,0.0,29.81,0.0,3.0
103,2019-10-24 09:00:00,34.0,73.0,72.0,94.0,67.5,9.0,0.0,29.81,0.0,3.0
104,2019-10-24 10:00:00,38.0,73.0,72.0,94.0,67.5,9.0,0.0,29.81,0.0,3.0
105,2019-10-24 11:00:00,44.0,73.0,72.0,94.0,67.5,8.0,0.0,29.81,0.0,3.0
106,2019-10-24 12:00:00,41.0,72.0,70.0,94.0,67.5,8.0,0.0,29.81,0.0,3.0
107,2019-10-24 13:00:00,40.0,72.0,70.0,94.0,45.0,9.0,0.0,29.84,0.0,3.0
108,2019-10-24 14:00:00,42.0,72.0,70.0,94.0,45.0,8.0,0.0,29.84,0.0,4.0
109,2019-10-24 15:00:00,39.0,70.0,70.0,100.0,22.5,7.0,0.0,29.87,0.0,4.0
110,2019-10-24 16:00:00,31.0,70.0,68.0,94.0,22.5,7.0,0.0,29.87,0.0,4.0
111,2019-10-24 17:00:00,29.0,68.0,68.0,100.0,22.5,9.0,0.0,29.84,0.0,3.0
112,2019-10-24 18:00:00,29.0,68.0,68.0,100.0,22.5,5.0,0.0,29.84,0.0,3.0
113,2019-10-24 19:00:00,27.0,68.0,68.0,100.0,22.5,9.0,0.0,29.81,0.0,3.0
114,2019-10-24 20:00:00,24.0,68.0,68.0,100.0,45.0,7.0,0.0,29.78,0.0,3.0
115,2019-10-24 21:00:00,27.0,68.0,68.0,100.0,22.5,7.0,0.0,29.78,0.0,3.0
116,2019-10-24 22:00:00,21.0,68.0,68.0,100.0,22.5,7.0,0.0,29.75,0.0,3.0
117,2019-10-24 23:00:00,25.0,68.0,68.0,100.0,22.5,7.0,0.0,29.78,0.0,3.0
118,2019-10-25 00:00:00,17.0,68.0,68.0,100.0,22.5,7.0,0.0,29.78,0.0,3.0
119,2019-10-25 01:00:00,8.0,70.0,68.0,94.0,22.5,7.0,0.0,29.81,0.0,4.0
120,2019-10-25 02:00:00,9.0,70.0,68.0,94.0,360.0,6.0,0.0,29.81,0.0,3.0
121,2019-10-25 03:00:00,8.0,70.0,70.0,100.0,360.0,9.0,0.0,29.81,0.0,3.0
122,2019-10-25 04:00:00,9.0,72.0,70.0,94.0,360.0,10.0,0.0,29.84,0.0,3.0
123,2019-10-25 05:00:00,11.0,72.0,70.0,94.0,360.0,9.0,0.0,29.81,0.0,3.0
124,2019-10-25 06:00:00,14.0,73.0,70.0,88.0,360.0,9.0,0.0,29.78,0.0,3.0
125,2019-10-25 07:00:00,18.0,73.0,72.0,94.0,337.5,9.0,0.0,29.75,0.0,3.0
126,2019-10-25 08:00:00,25.0,75.0,73.0,94.0,337.5,9.0,0.0,29.72,0.0,3.0
127,2019-10-25 09:00:00,25.0,75.0,73.0,94.0,337.5,7.0,0.0,29.72,0.0,3.0
128,2019-11-12 09:00:00,113.0,84.0,66.0,55.0,112.5,7.0,0.0,29.84,0.0,1.0
129,2019-11-12 15:00:00,-2.0,72.0,68.0,88.0,0.0,0.0,0.0,29.9,0.0,1.0
130,2019-11-12 19:00:00,-4.0,68.0,66.0,94.0,0.0,0.0,0.0,29.9,0.0,2.0
131,2019-11-12 20:00:00,-4.0,68.0,66.0,94.0,0.0,0.0,0.0,29.9,0.0,2.0
132,2019-11-12 21:00:00,-4.0,68.0,66.0,94.0,0.0,0.0,0.0,29.9,0.0,2.0
133,2019-11-12 23:00:00,-4.0,68.0,66.0,94.0,0.0,0.0,0.0,29.9,0.0,2.0
134,2019-11-13 02:00:00,-4.0,68.0,64.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0
135,2019-11-13 03:00:00,-3.0,72.0,66.0,83.0,112.5,6.0,0.0,29.98,0.0,2.0
136,2019-11-13 04:00:00,-1.0,77.0,68.0,74.0,112.5,7.0,0.0,29.98,0.0,1.0
137,2019-11-13 05:00:00,-2.0,79.0,68.0,69.0,90.0,6.0,0.0,29.96,0.0,1.0
138,2019-11-13 06:00:00,-3.0,81.0,68.0,65.0,90.0,7.0,0.0,29.93,0.0,1.0
139,2019-11-13 07:00:00,-4.0,82.0,68.0,62.0,90.0,6.0,0.0,29.93,0.0,1.0
140,2019-11-13 09:00:00,-4.0,84.0,68.0,58.0,67.5,5.0,0.0,29.87,0.0,1.0
141,2019-11-13 12:00:00,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0
142,2019-11-13 13:00:00,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0
143,2019-11-13 14:00:00,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0
144,2019-11-13 15:00:00,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0
145,2019-11-13 16:00:00,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0
146,2019-11-13 17:00:00,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0
147,2019-11-13 18:00:00,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0
148,2019-11-13 19:00:00,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0
149,2019-11-13 20:00:00,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0
150,2019-11-13 21:00:00,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0
151,2019-11-13 22:00:00,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0
152,2019-11-13 23:00:00,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0
153,2019-11-14 00:00:00,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0
154,2019-11-14 01:00:00,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0
155,2019-11-14 02:00:00,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0
156,2019-11-14 03:00:00,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0
157,2019-11-14 04:00:00,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0
158,2019-11-14 05:00:00,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0
159,2019-11-14 06:00:00,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0
160,2019-11-14 07:00:00,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0
161,2019-11-14 09:00:00,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0
162,2019-11-18 04:00:00,-2.0,75.0,68.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0
163,2019-11-18 05:00:00,-3.0,81.0,66.0,61.0,0.0,0.0,0.0,29.96,0.0,1.0
164,2019-11-18 06:00:00,-2.0,82.0,66.0,58.0,90.0,5.0,0.0,29.93,0.0,1.0
165,2019-11-18 07:00:00,-2.0,84.0,64.0,51.0,135.0,7.0,0.0,29.87,0.0,1.0
166,2019-11-18 08:00:00,0.0,86.0,66.0,51.0,135.0,6.0,0.0,29.87,0.0,1.0
167,2019-11-18 09:00:00,-1.0,84.0,64.0,51.0,90.0,6.0,0.0,29.84,0.0,1.0
168,2019-11-18 10:00:00,-3.0,84.0,68.0,58.0,135.0,3.0,0.0,29.84,0.0,1.0
169,2019-11-18 11:00:00,-2.0,81.0,66.0,61.0,112.5,3.0,0.0,29.84,0.0,1.0
170,2019-11-18 12:00:00,-1.0,77.0,66.0,69.0,0.0,0.0,0.0,29.87,0.0,1.0
171,2019-11-18 13:00:00,-3.0,75.0,66.0,73.0,0.0,0.0,0.0,29.87,0.0,1.0
172,2019-11-18 14:00:00,-4.0,75.0,68.0,78.0,0.0,0.0,0.0,29.87,0.0,1.0
173,2019-11-18 17:00:00,101.0,73.0,68.0,83.0,0.0,0.0,0.0,29.9,0.0,2.0
174,2019-11-18 18:00:00,120.0,72.0,68.0,88.0,0.0,0.0,0.0,29.9,0.0,2.0
175,2019-11-18 19:00:00,160.0,72.0,68.0,88.0,0.0,0.0,0.0,29.87,0.0,2.0
176,2019-11-18 20:00:00,193.0,72.0,66.0,83.0,0.0,0.0,0.0,29.87,0.0,2.0
177,2019-11-18 21:00:00,201.0,70.0,66.0,88.0,0.0,0.0,0.0,29.87,0.0,2.0
178,2019-11-18 22:00:00,228.0,70.0,66.0,88.0,135.0,5.0,0.0,29.84,0.0,2.0
179,2019-11-18 23:00:00,252.0,70.0,66.0,88.0,135.0,6.0,0.0,29.87,0.0,2.0
180,2019-11-19 00:00:00,235.0,68.0,64.0,88.0,112.5,5.0,0.0,29.87,0.0,2.0
181,2019-11-19 01:00:00,220.0,66.0,64.0,94.0,0.0,0.0,0.0,29.9,0.0,2.0
182,2019-11-19 02:00:00,256.0,68.0,66.0,94.0,112.5,5.0,0.0,29.93,0.0,2.0
183,2019-11-19 03:00:00,195.0,73.0,66.0,78.0,112.5,6.0,0.0,29.98,0.0,2.0
184,2019-11-19 04:00:00,143.0,77.0,66.0,69.0,90.0,6.0,0.0,29.96,0.0,1.0
185,2019-11-19 05:00:00,134.0,79.0,68.0,69.0,90.0,9.0,0.0,29.96,0.0,1.0
186,2019-11-19 06:00:00,131.0,81.0,68.0,65.0,112.5,7.0,0.0,29.93,0.0,1.0
187,2019-11-19 07:00:00,143.0,82.0,64.0,54.0,112.5,8.0,0.0,29.9,0.0,1.0
188,2019-11-19 08:00:00,144.0,82.0,61.0,48.0,90.0,8.0,0.0,29.87,0.0,1.0
189,2019-11-19 09:00:00,131.0,82.0,59.0,45.0,112.5,6.0,0.0,29.87,0.0,1.0
190,2019-11-19 10:00:00,118.0,82.0,59.0,45.0,90.0,6.0,0.0,29.84,0.0,1.0
191,2019-11-19 11:00:00,119.0,81.0,59.0,48.0,112.5,3.0,0.0,29.84,0.0,1.0
192,2019-11-19 12:00:00,105.0,77.0,59.0,54.0,0.0,0.0,0.0,29.87,0.0,1.0
193,2019-11-19 13:00:00,79.0,75.0,61.0,61.0,0.0,0.0,0.0,29.87,0.0,1.0
194,2019-11-19 14:00:00,57.0,73.0,61.0,65.0,0.0,0.0,0.0,29.9,0.0,1.0
195,2019-11-19 15:00:00,49.0,73.0,61.0,65.0,0.0,0.0,0.0,29.93,0.0,1.0
196,2019-11-19 16:00:00,48.0,73.0,61.0,65.0,0.0,0.0,0.0,29.93,0.0,1.0
197,2019-11-19 17:00:00,59.0,72.0,63.0,73.0,0.0,0.0,0.0,29.93,0.0,1.0
198,2019-11-19 18:00:00,88.0,70.0,63.0,78.0,0.0,0.0,0.0,29.9,0.0,1.0
199,2019-11-19 19:00:00,148.0,68.0,63.0,83.0,0.0,0.0,0.0,29.9,0.0,1.0
200,2019-11-19 20:00:00,189.0,66.0,63.0,88.0,0.0,0.0,0.0,29.9,0.0,2.0
201,2019-11-19 21:00:00,252.0,66.0,63.0,88.0,0.0,0.0,0.0,29.87,0.0,2.0
202,2019-11-19 22:00:00,297.0,66.0,63.0,88.0,0.0,0.0,0.0,29.9,0.0,2.0
203,2019-11-19 23:00:00,303.0,64.0,63.0,94.0,0.0,0.0,0.0,29.9,0.0,2.0
204,2019-11-20 02:00:00,241.0,66.0,61.0,83.0,45.0,3.0,0.0,29.96,0.0,2.0
205,2019-11-20 03:00:00,255.0,70.0,61.0,73.0,45.0,3.0,0.0,29.98,0.0,1.0
206,2019-11-20 04:00:00,277.0,75.0,61.0,61.0,45.0,3.0,0.0,29.98,0.0,1.0
207,2019-11-20 05:00:00,209.0,79.0,61.0,54.0,45.0,5.0,0.0,29.96,0.0,1.0
208,2019-11-20 06:00:00,113.0,81.0,61.0,51.0,45.0,5.0,0.0,29.93,0.0,1.0
209,2019-11-20 07:00:00,112.0,82.0,59.0,45.0,90.0,6.0,0.0,29.9,0.0,1.0
210,2019-11-20 08:00:00,115.0,82.0,59.0,45.0,90.0,6.0,0.0,29.87,0.0,1.0
211,2019-11-20 09:00:00,71.0,82.0,59.0,45.0,90.0,6.0,0.0,29.87,0.0,1.0
212,2019-11-20 10:00:00,56.0,81.0,59.0,48.0,90.0,6.0,0.0,29.87,0.0,1.0
213,2019-11-20 11:00:00,53.0,79.0,59.0,51.0,67.5,5.0,0.0,29.87,0.0,1.0
214,2019-11-20 12:00:00,58.0,77.0,63.0,61.0,0.0,0.0,0.0,29.87,0.0,1.0
215,2019-11-20 13:00:00,58.0,73.0,63.0,69.0,0.0,0.0,0.0,29.9,0.0,1.0
216,2019-11-20 14:00:00,70.0,73.0,63.0,69.0,0.0,0.0,0.0,29.93,0.0,1.0
217,2019-11-20 15:00:00,71.0,70.0,63.0,78.0,0.0,0.0,0.0,29.93,0.0,1.0
218,2019-11-20 16:00:00,71.0,68.0,64.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0
219,2019-11-20 17:00:00,70.0,68.0,64.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0
220,2019-11-20 18:00:00,112.0,64.0,63.0,94.0,0.0,0.0,0.0,29.93,0.0,2.0
221,2019-11-20 19:00:00,141.0,64.0,63.0,94.0,0.0,0.0,0.0,29.93,0.0,2.0
222,2019-11-20 20:00:00,140.0,64.0,63.0,94.0,0.0,0.0,0.0,29.93,0.0,2.0
223,2019-11-20 21:00:00,177.0,64.0,63.0,94.0,0.0,0.0,0.0,29.93,0.0,2.0
224,2019-11-20 22:00:00,219.0,64.0,63.0,94.0,90.0,3.0,0.0,29.93,0.0,2.0
225,2019-11-20 23:00:00,267.0,63.0,61.0,94.0,90.0,5.0,0.0,29.9,0.0,2.0
226,2019-11-21 00:00:00,182.0,63.0,61.0,94.0,90.0,5.0,0.0,29.93,0.0,2.0
227,2019-11-21 01:00:00,167.0,63.0,61.0,94.0,0.0,0.0,0.0,29.96,0.0,2.0
228,2019-11-21 02:00:00,132.0,66.0,63.0,88.0,90.0,3.0,0.0,29.96,0.0,2.0
229,2019-11-21 03:00:00,144.0,70.0,63.0,78.0,90.0,7.0,0.0,29.98,0.0,2.0
230,2019-11-21 04:00:00,155.0,73.0,63.0,69.0,67.5,9.0,0.0,29.98,0.0,1.0
231,2019-11-21 05:00:00,166.0,77.0,63.0,61.0,90.0,9.0,0.0,29.98,0.0,1.0
232,2019-11-21 06:00:00,174.0,81.0,63.0,54.0,90.0,7.0,0.0,29.96,0.0,1.0
233,2019-11-21 07:00:00,114.0,82.0,63.0,51.0,112.5,8.0,0.0,29.93,0.0,1.0
234,2019-11-21 08:00:00,107.0,82.0,63.0,51.0,90.0,8.0,0.0,29.9,0.0,1.0
235,2019-11-21 09:00:00,99.0,81.0,61.0,51.0,90.0,8.0,0.0,29.87,0.0,1.0
236,2019-11-21 10:00:00,87.0,81.0,61.0,51.0,90.0,6.0,0.0,29.87,0.0,1.0
237,2019-11-21 11:00:00,87.0,79.0,63.0,57.0,45.0,3.0,0.0,29.87,0.0,1.0
238,2019-11-21 12:00:00,86.0,77.0,63.0,61.0,0.0,0.0,0.0,29.9,0.0,1.0
239,2019-11-21 13:00:00,75.0,75.0,63.0,65.0,0.0,0.0,0.0,29.93,0.0,1.0
240,2019-11-21 14:00:00,74.0,73.0,63.0,69.0,0.0,0.0,0.0,29.93,0.0,1.0
241,2019-11-21 15:00:00,67.0,72.0,61.0,69.0,135.0,3.0,0.0,29.96,0.0,1.0
242,2019-11-21 16:00:00,67.0,72.0,61.0,69.0,0.0,0.0,0.0,29.96,0.0,1.0
243,2019-11-21 17:00:00,75.0,70.0,61.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0
244,2019-11-21 18:00:00,112.0,70.0,61.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0
245,2019-11-21 19:00:00,144.0,70.0,61.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0
246,2019-11-21 20:00:00,174.0,68.0,61.0,78.0,90.0,3.0,0.0,29.96,0.0,1.0
247,2019-11-21 21:00:00,175.0,66.0,61.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0
248,2019-11-21 22:00:00,132.0,66.0,61.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0
249,2019-11-21 23:00:00,156.0,64.0,61.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0
250,2019-11-22 00:00:00,146.0,64.0,61.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0
251,2019-11-22 01:00:00,144.0,64.0,61.0,88.0,90.0,5.0,0.0,29.96,0.0,1.0
